accept_stat__,stepsize__,int_time__,energy__,lp__
0.152329,2.76275,27.6275,7.33141,-5.92081
1,2.93032,29.3032,4.33209,-4.06506
0.459892,2.65032,26.5032,3.64498,-3.30885
1,2.81105,28.1105,2.33215,-1.86358
0.741594,2.76274,27.6274,3.10744,-2.62692
0.997901,2.92842,29.2842,2.96286,-2.86405
1,3.10592,31.0592,2.97331,-1.89399
0.60328,2.93057,29.3057,3.2102,-2.56525
1,3.10816,31.0816,3.47359,-1.63605
0.428993,2.78588,27.8588,4.35127,-4.03054
1,2.95468,29.5468,2.21164,-2.05182
1,3.13367,31.3367,1.7489,-1.61944
0.985871,3.30966,33.0966,2.42729,-1.71033
0.87459,3.38275,33.8275,1.81126,-1.62515
1,3.58755,35.8755,5.44846,-1.23132
0.00559134,2.83872,28.3872,11.9058,-9.66668
1,3.0106,30.106,3.52579,-3.14122
0.931371,3.12897,31.2897,3.10787,-2.11604
1,3.31835,33.1835,3.49171,-2.30377
1,3.51914,35.1914,1.45092,-1.30793
0.853364,3.57437,35.7437,2.0894,-1.45807
0.336138,3.11777,31.1777,2.7191,-2.67702
1,3.30639,33.0639,1.42602,-1.03404
0.690387,3.20103,32.0103,2.60396,-1.73783
1,3.39463,33.9463,2.00031,-1.61309
0.82537,3.41961,34.1961,1.82983,-1.67132
1,3.62636,36.2636,1.96886,-1.66325
1,3.84556,38.4556,2.08805,-1.34005
0.349191,3.36755,33.6755,2.44721,-1.4229
0.342551,2.94328,29.4328,2.56838,-2.22344
1,3.1212,31.212,2.06996,-1.18475
0.67072,3.00442,30.0442,3.47455,-1.49152
0.492536,2.74443,27.4443,5.21042,-3.78998
1,2.9103,29.103,3.88763,-3.41183
0.716726,2.8396,28.396,5.21984,-2.60813
0.261033,2.42335,24.2335,6.19754,-6.06736
1,2.5698,25.698,3.6072,-3.26556
1,2.72507,27.2507,2.44366,-2.22805
0.901609,2.80734,28.0734,3.14521,-2.41317
0.554411,2.61165,26.1165,3.68118,-3.67097
0.77475,2.59208,25.9208,8.12827,-3.90356
1,2.74862,27.4862,4.58791,-3.59553
1,2.91458,29.1458,4.43956,-4.40406
1,3.09051,30.9051,4.50884,-4.26113
0.0883862,2.50748,25.0748,5.73997,-5.73358
1,2.65886,26.5886,4.67555,-2.28876
1,2.81933,28.1933,2.14725,-1.8259
0.865684,2.87389,28.7389,2.41163,-1.92843
0.992128,3.04025,30.4025,4.44405,-2.29883
0.556119,2.82993,28.2993,5.4649,-4.87852
1,3.00064,30.0064,2.41943,-2.35707
0.573694,2.80755,28.0755,2.77173,-2.19989
1,2.97687,29.7687,1.99864,-1.44416
0.785298,2.96371,29.6371,2.19336,-2.18713
1,3.14239,31.4239,3.12257,-1.44876
0.226272,2.65543,26.5543,3.68645,-3.41276
1,2.81552,28.1552,2.6052,-1.80745
0.99615,2.98186,29.8186,2.03822,-1.23572
0.814165,2.99392,29.9392,2.99191,-1.84679
0.332131,2.60991,26.0991,5.89373,-4.01195
1,2.7672,27.672,3.40794,-3.15361
0.714941,2.69877,26.9877,1.76688,-1.67694
1,2.86136,28.6136,1.55564,-1.03528
0.799718,2.8608,28.608,3.67042,-1.63082
1,3.0331,30.331,4.45236,-3.31509
1,3.21574,32.1574,2.5609,-2.53303
0.558625,2.99585,29.9585,2.44093,-2.36053
0.755966,2.95711,29.5711,3.87337,-2.35745
0.719609,2.88797,28.8797,4.561,-3.53715
1,3.06181,30.6181,4.58894,-3.88586
1,3.24607,32.4607,3.87916,-2.76704
0.440598,2.92151,29.2151,4.44107,-4.00945
1,3.0973,30.973,2.66239,-1.83979
1,3.28363,32.8363,2.31724,-1.71738
1,3.48112,34.8112,4.21223,-1.61419
0.327421,3.03111,30.3111,6.73814,-4.77182
1,3.2134,32.134,4.4269,-4.03146
0.314489,2.78754,27.8754,4.2459,-2.31045
0.600441,2.62917,26.2917,4.36509,-3.90979
1,2.78729,27.8729,1.25695,-1.24515
0.997702,2.95288,29.5288,2.47328,-1.25193
1,3.13038,31.3038,2.28609,-1.07803
0.52018,2.88409,28.8409,2.02135,-1.65258
1,3.05743,30.5743,3.29599,-1.06489
0.480351,2.78432,27.8432,8.2045,-2.9083
0.285631,2.39536,23.9536,5.46154,-3.38188
1,2.53932,25.3932,3.50219,-2.63451
0.70181,2.46724,24.6724,3.27953,-2.99572
1,2.61549,26.1549,2.72875,-1.68892
1,2.7726,27.726,1.76937,-1.70594
0.961289,2.90607,29.0607,2.07763,-1.16849
0.975189,3.05832,30.5832,1.23152,-1.1183
0.954942,3.19954,31.9954,1.64231,-1.27165
0.899091,3.29308,32.9308,3.48855,-1.67322
0.307137,2.85126,28.5126,5.52296,-4.61282
1,3.0224,30.224,2.596,-2.52732
0.600481,2.85102,28.5102,3.34257,-2.36125
1,3.02211,30.2211,3.71383,-2.23761
0.980966,3.18568,31.8568,3.68952,-3.53156
1,3.37676,33.7676,2.22895,-1.19076
1,3.57927,35.7927,1.37393,-1.1568
0.776137,3.55395,35.5395,1.56699,-1.54412
1,3.76702,37.6702,1.09848,-1.07161
0.986227,3.97679,39.7679,1.44144,-1.0932
0.220773,3.35802,33.5802,3.98303,-2.77543
1,3.55929,35.5929,4.06282,-2.90289
1,3.77259,37.7259,3.8026,-3.72075
0.0388604,3.02117,30.2117,3.37492,-3.14636
0.589851,2.84125,28.4125,2.40873,-2.27468
0.353185,2.49392,24.9392,2.18417,-2.15057
0.163751,2.07148,20.7148,4.93171,-3.72474
1,2.19567,21.9567,6.59919,-4.33424
1,2.32728,23.2728,3.27757,-3.18433
0.985481,2.45634,24.5634,3.51624,-3.20166
0.596238,2.3145,23.145,3.67773,-3.50701
1,2.45318,24.5318,4.05491,-3.44553
0.803426,2.45539,24.5539,4.93653,-3.86087
1,2.60246,26.0246,2.34138,-1.07977
0.834786,2.6287,26.287,2.28593,-2.24304
1,2.78609,27.8609,3.24027,-2.21788
0.760031,2.75355,27.5355,2.73726,-2.65155
1,2.91836,29.1836,2.48286,-2.21992
1,3.09301,30.9301,3.47952,-2.29789
1,3.27806,32.7806,1.37744,-1.30803
1,3.47415,34.7415,3.31984,-1.24666
0.128057,2.85659,28.5659,5.29258,-4.85298
1,3.02747,30.2747,1.10283,-1.08266
1,3.20853,32.0853,1.1451,-1.05902
0.966445,3.36734,33.6734,2.55711,-1.11016
0.969365,3.53698,35.3698,2.13822,-1.48618
0.708905,3.44401,34.4401,2.1406,-1.97803
1,3.64985,36.4985,2.80437,-1.46004
0.521451,3.36534,33.6534,2.57313,-1.75973
1,3.56643,35.6643,1.89147,-1.30422
0.644654,3.40845,34.0845,3.09331,-2.04302
0.875427,3.48358,34.8358,3.05398,-2.53229
0.317634,3.02734,30.2734,2.69877,-2.40086
0.944022,3.15641,31.5641,2.90588,-2.41245
0.425474,2.83048,28.3048,2.67737,-2.66378
1,2.99956,29.9956,1.92152,-1.50444
0.62332,2.8491,28.491,3.37923,-2.31761
0.693346,2.76185,27.6185,3.19103,-2.96038
1,2.92679,29.2679,3.14246,-2.77114
1,3.10154,31.0154,4.18956,-2.23416
1,3.28668,32.8668,1.83913,-1.07985
0.569425,3.07338,30.7338,2.30974,-2.12628
1,3.25681,32.5681,3.0862,-1.19715
0.279927,2.79992,27.9992,3.60341,-3.12494
1,2.96702,29.6702,3.55596,-1.30269
0.0959462,2.41821,24.1821,3.57656,-3.34254
1,2.56253,25.6253,2.71722,-1.16777
0.69573,2.48588,24.8588,3.07081,-2.32034
1,2.63421,26.3421,3.14167,-1.16501
0.45143,2.38052,23.8052,3.63681,-2.48617
1,2.52254,25.2254,2.50129,-2.06726
1,2.673,26.73,3.03246,-1.93197
0.763164,2.64431,26.4431,5.22876,-2.67414
1,2.80198,28.0198,3.44344,-3.16283
1,2.96902,29.6902,2.44103,-2.41727
1,3.14598,31.4598,2.20997,-1.93711
1,3.33344,33.3344,2.5862,-1.90357
1,3.53204,35.3204,2.99124,-2.24133
1,3.74241,37.4241,2.80293,-1.63703
0.206128,3.15005,31.5005,4.59732,-4.37665
1,3.33768,33.3768,4.00872,-1.78805
0.350473,2.92956,29.2956,5.12355,-4.67303
1,3.10404,31.0404,4.69648,-1.63069
0.418691,2.77898,27.7898,3.1398,-2.64841
0.992524,2.9381,29.381,1.99497,-1.83346
1,3.11303,31.1303,1.60802,-1.3547
1,3.29834,32.9834,1.60676,-1.04266
0.595296,3.10805,31.0805,2.99532,-1.95541
1,3.29302,32.9302,2.68001,-1.50099
0.358701,2.89758,28.9758,3.87229,-3.2551
1,3.07001,30.7001,4.50363,-2.19441
1,3.25266,32.5266,3.18803,-1.87385
1,3.44613,34.4613,5.59607,-2.43654
0.768401,3.41431,34.1431,5.17439,-4.4567
0.118208,2.80245,28.0245,7.6058,-7.12304
1,2.96914,29.6914,5.36245,-5.08894
0.516225,2.73474,27.3474,5.5191,-5.12052
0.315316,2.37662,23.7662,5.73921,-5.46147
1,2.51797,25.1797,4.67657,-2.36101
0.579521,2.36215,23.6215,5.50286,-4.20553
0.904959,2.43475,24.3475,5.10091,-3.94627
0.543046,2.26014,22.6014,4.89625,-4.5761
1,2.39453,23.9453,6.99338,-3.47191
0.2293,2.03004,20.3004,8.37978,-6.64049
1,2.15074,21.5074,1.70404,-1.26496
0.94499,2.24264,22.4264,2.87307,-1.48787
0.950164,2.34194,23.4194,2.00797,-1.69309
1,2.48111,24.8111,2.62803,-1.96084
1,2.62851,26.2851,3.06144,-2.03449
0.64683,2.51444,25.1444,3.79725,-3.07222
1,2.66379,26.6379,3.74212,-2.98367
1,2.82197,28.2197,1.64006,-1.52167
1,2.98951,29.8951,3.93286,-1.461
0.409806,2.67052,26.7052,5.52901,-3.69098
1,2.82906,28.2906,2.72493,-2.65773
0.885633,2.89959,28.9959,6.54914,-1.98628
0.0344055,2.32416,23.2416,7.79613,-7.17721
1,2.46212,24.6212,2.19097,-1.67855
0.9669,2.58343,25.8343,2.85154,-2.20453
0.74037,2.53908,25.3908,3.26273,-2.99389
1,2.68973,26.8973,2.24618,-2.13867
1,2.84928,28.4928,2.24591,-2.01948
0.979841,3.00075,30.0075,3.1489,-2.167
1,3.17868,31.7868,1.63368,-1.15982
0.938419,3.30781,33.0781,1.60813,-1.25167
0.959605,3.46327,34.6327,2.39473,-1.50845
0.824606,3.48749,34.8749,4.37558,-1.58873
0.0580029,2.81514,28.1514,6.24821,-6.14668
1,2.98199,29.8199,1.46658,-1.0645
0.924464,3.09062,30.9062,3.40159,-1.21738
0.44271,2.78772,27.8772,4.09952,-3.9485
1,2.95289,29.5289,2.60699,-1.23387
0.451672,2.67044,26.7044,4.00282,-3.30045
1,2.82865,28.2865,5.7415,-1.19527
0.0659364,2.28895,22.8895,6.50653,-6.39968
1,2.42457,24.2457,1.7336,-1.1371
0.891637,2.48922,24.8922,2.17912,-1.51947
1,2.63665,26.3665,6.15983,-1.04932
0.561391,2.46122,24.6122,5.88786,-4.17812
0.466688,2.23566,22.3566,8.28395,-6.53273
0.490509,2.04479,20.4479,6.01679,-5.61026
0.931665,2.12367,21.2367,7.29425,-4.29296
1,2.24942,22.4942,5.98865,-4.94318
0.746604,2.2149,22.149,5.33879,-3.04479
0.714507,2.16086,21.6086,5.97037,-5.14466
0.818045,2.17195,21.7195,5.78367,-5.60716
1,2.30049,23.0049,3.67299,-2.80412
1,2.43661,24.3661,2.83163,-2.47488
1,2.58076,25.8076,1.67315,-1.43058
0.989674,2.72529,27.2529,2.39063,-1.47362
1,2.88645,28.8645,4.10031,-1.20475
0.524538,2.6662,26.662,3.02369,-2.9554
1,2.82384,28.2384,5.75938,-2.85823
0.311899,2.45363,24.5363,4.98104,-4.84999
1,2.59869,25.9869,4.24683,-3.4655
1,2.75229,27.5229,3.14171,-1.95816
0.724901,2.6932,26.932,4.38113,-3.38483
1,2.85235,28.5235,4.11008,-2.59168
1,3.02086,30.2086,2.88583,-2.74224
0.964458,3.16677,31.6677,4.74188,-2.78693
0.0594521,2.55921,25.5921,5.30081,-4.71657
1,2.71039,27.1039,3.47796,-3.00936
0.493832,2.48182,24.8182,4.3163,-3.45175
0.872376,2.53374,25.3374,3.73428,-3.43258
1,2.68337,26.8337,7.70125,-2.68938
1,2.8418,28.418,6.22788,-5.27486
0.413572,2.54291,25.4291,5.19107,-4.87526
1,2.69303,26.9303,3.25969,-2.96965
0.590896,2.53578,25.3578,3.82108,-2.56188
0.99609,2.68243,26.8243,3.00797,-2.876
1,2.84072,28.4072,1.98557,-1.87522
0.773142,2.8186,28.186,1.7368,-1.65286
1,2.98487,29.8487,1.51136,-1.12101
1,3.16092,31.6092,2.00756,-1.11097
1,3.34731,33.4731,1.48472,-1.05899
0.760991,3.30963,33.0963,1.63582,-1.368
0.908941,3.41432,34.1432,6.93243,-1.57433
0.00766644,2.71957,27.1957,10.3456,-10.1314
1,2.87991,28.7991,2.40321,-1.39336
1,3.04967,30.4967,3.36333,-1.28287
0.310627,2.64991,26.4991,5.0294,-3.65232
1,2.8061,28.061,2.59143,-1.38456
0.541301,2.60514,26.0514,3.07397,-2.61779
1,2.75867,27.5867,1.17914,-1.06698
0.973201,2.89885,28.9885,2.55776,-1.13684
0.584622,2.72494,27.2494,2.59492,-2.17078
0.992833,2.87954,28.7954,5.44957,-2.28431
0.0509241,2.32281,23.2281,7.71782,-7.27131
1,2.45965,24.5965,3.80585,-2.00859
0.922305,2.54717,25.4717,1.8988,-1.65407
1,2.69718,26.9718,2.55515,-1.09183
0.515985,2.4861,24.861,5.49139,-3.16236
0.700941,2.4163,24.163,3.61576,-3.00664
1,2.55857,25.5857,3.17502,-2.56972
1,2.70918,27.0918,2.62979,-1.72065
0.935685,2.81626,28.1626,1.79299,-1.67422
1,2.98198,29.8198,1.24034,-1.05081
0.951046,3.11346,31.1346,1.23096,-1.15705
0.985404,3.28284,32.8284,2.98436,-1.18891
0.110597,2.69444,26.9444,5.2831,-4.8881
1,2.85294,28.5294,1.9778,-1.64649
1,3.02072,30.2072,2.25444,-1.66068
0.937301,3.14145,31.4145,1.9605,-1.7639
0.986552,3.31335,33.1335,2.16946,-1.86053
1,3.5081,35.081,2.37518,-1.22177
0.132224,2.89753,28.9753,5.35218,-4.37124
1,3.06785,30.6785,2.62613,-2.36741
0.573694,2.87518,28.7518,3.24356,-2.18484
1,3.04415,30.4415,3.00257,-1.9093
0.700563,2.95845,29.5845,4.46816,-2.46861
0.56631,2.76687,27.6687,6.48732,-4.52574
1,2.92943,29.2943,1.78708,-1.75726
1,3.10151,31.0151,1.98365,-1.76859
1,3.28365,32.8365,1.68217,-1.60273
1,3.47645,34.7645,2.34557,-1.14271
0.173758,2.90626,29.0626,3.36758,-3.17247
1,3.07691,30.7691,2.14875,-1.05559
0.778152,3.0574,30.574,2.64835,-2.10207
0.247991,2.61092,26.1092,3.15176,-2.84616
1,2.76421,27.6421,2.23969,-2.19367
1,2.92646,29.2646,1.87738,-1.78582
1,3.0982,30.982,1.47754,-1.45413
1,3.27997,32.7997,1.39336,-1.25224
1,3.47238,34.7238,1.8054,-1.28671
0.614486,3.29277,32.9277,1.94446,-1.87842
1,3.48589,34.8589,1.66498,-1.29506
0.874359,3.56024,35.6024,1.8492,-1.6928
1,3.76897,37.6897,1.66178,-1.40919
0.794682,3.76274,37.6274,1.67791,-1.67532
0.994449,3.97696,39.7696,1.71264,-1.23771
0.835224,4.01658,40.1658,7.07626,-1.84676
0.000716104,3.19689,31.9689,11.4229,-10.3039
1,3.38426,33.8426,2.0324,-1.49182
0.964118,3.54607,35.4607,1.98427,-1.48814
0.689078,3.43516,34.3516,2.32343,-1.93656
1,3.6364,36.364,1.87454,-1.818
0.757449,3.59205,35.9205,2.00277,-1.74666
1,3.80242,38.0242,1.489,-1.30034
0.714269,3.71008,37.1008,4.37394,-1.43117
0.00848154,2.96006,29.6006,9.24586,-9.08424
1,3.13342,31.3342,1.50745,-1.30851
0.973279,3.29172,32.9172,3.31193,-1.46901
0.868653,3.35637,33.5637,1.49127,-1.48186
1,3.55284,35.5284,1.5592,-1.11083
0.712153,3.46454,34.6454,2.24375,-1.51339
1,3.66729,36.6729,1.65308,-1.39566
0.512094,3.37798,33.7798,3.15566,-1.93724
0.720936,3.30233,33.0233,3.10129,-2.98445
0.571098,3.09347,30.9347,4.35301,-2.58645
0.291391,2.67591,26.7591,4.89397,-4.78077
1,2.8325,28.325,2.64176,-2.28441
0.788657,2.82306,28.2306,2.73795,-2.66213
0.82885,2.84605,28.4605,3.41817,-2.90909
0.470183,2.59065,25.9065,4.43879,-2.32218
0.357788,2.28394,22.8394,7.18627,-2.35658
1,2.41756,24.1756,3.72004,-1.64086
0.611539,2.29107,22.9107,4.97982,-2.88654
0.796982,2.28891,22.8891,4.55649,-4.33371
0.695857,2.22188,22.2188,2.9234,-2.19715
1,2.35182,23.5182,2.47299,-2.33694
1,2.48933,24.8933,2.24509,-1.18761
1,2.63485,26.3485,2.11436,-1.17312
0.847924,2.67076,26.7076,4.32989,-1.49972
0.474111,2.43405,24.3405,3.85311,-3.24179
1,2.5763,25.763,2.2277,-2.12359
1,2.72684,27.2684,2.25024,-1.42861
1,2.88613,28.8613,1.76878,-1.16143
0.860719,2.93608,29.3608,2.58443,-1.6982
0.784181,2.92259,29.2259,3.93506,-1.67512
0.529918,2.70629,27.0629,4.03874,-3.31796
1,2.86432,28.6432,3.0952,-2.58397
1,3.03154,30.3154,3.0657,-2.15279
0.774411,3.00924,30.0924,2.40375,-2.34556
0.803868,3.01221,30.1221,2.27952,-1.81008
1,3.188,31.88,1.89787,-1.57982
0.901322,3.28073,32.8073,2.48394,-1.76697
0.649289,3.14285,31.4285,3.2745,-2.70675
0.765153,3.11153,31.1153,3.08582,-1.12963
0.243164,2.65604,26.5604,6.66256,-4.35436
1,2.811,28.11,3.43902,-2.7037
1,2.97497,29.7497,4.27013,-1.96999
0.950257,3.1043,31.043,2.01776,-1.99621
1,3.28531,32.8531,1.27553,-1.16862
1,3.47682,34.7682,1.5467,-1.07887
0.479504,3.17407,31.7407,2.59193,-2.03758
1,3.35908,33.5908,2.03488,-1.73823
0.691336,3.25667,32.5667,2.98873,-2.12243
0.764739,3.22386,32.2386,4.36399,-3.24972
1,3.4117,34.117,4.06435,-3.69204
0.589546,3.21355,32.1355,4.08619,-3.12734
0.421235,2.88581,28.8581,4.94728,-4.80576
1,3.05394,30.5394,5.06218,-3.03435
1,3.23183,32.3183,5.0712,-3.75254
0.371666,2.8618,28.618,5.62336,-5.17896
0.63814,2.73312,27.3312,6.002,-5.24372
1,2.89231,28.9231,5.25482,-4.28674
0.469304,2.63317,26.3317,6.27505,-5.19268
0.473345,2.40004,24.0004,4.1042,-2.93596
0.662597,2.30815,23.0815,3.6015,-3.48002
1,2.44257,24.4257,3.7955,-1.10046
0.295622,2.11703,21.1703,4.84501,-4.79552
1,2.24032,22.4032,1.68194,-1.09771
0.916454,2.31529,23.1529,2.3845,-1.3602
0.892591,2.37663,23.7663,2.41073,-2.24192
1,2.51496,25.1496,1.79607,-1.52761
1,2.6613,26.613,3.07774,-1.11789
0.438065,2.40177,24.0177,2.84824,-2.40228
1,2.54151,25.4151,2.66894,-1.33084
0.670711,2.44991,24.4991,2.72904,-2.55629
1,2.59242,25.9242,2.07288,-1.62017
1,2.74319,27.4319,1.74264,-1.71727
1,2.9027,29.027,1.19421,-1.19404
1,3.07145,30.7145,2.02505,-1.12405
0.843177,3.10886,31.0886,2.64922,-2.01112
1,3.28953,32.8953,2.01276,-1.796
0.748298,3.24137,32.4137,3.57393,-2.24573
0.574079,3.04029,30.4029,4.3591,-3.47397
1,3.21693,32.1693,1.89914,-1.85895
1,3.40379,34.0379,1.86952,-1.7206
0.780784,3.38492,33.8492,2.71632,-1.87084
1,3.58149,35.8149,2.06416,-1.67093
1,3.78942,37.8942,3.06478,-1.63552
0.11039,3.11761,31.1761,5.55741,-5.05955
1,3.29862,32.9862,2.34002,-2.33521
0.332142,2.88957,28.8957,4.65317,-2.75075
0.796737,2.8866,28.866,3.78126,-2.32366
0.525668,2.67094,26.7094,4.86343,-3.70228
1,2.82599,28.2599,7.64359,-3.44446
1,2.99002,29.9002,6.46507,-5.13428
0.926469,3.09847,30.9847,7.62874,-6.25726
0.0417747,2.50065,25.0065,7.98688,-7.16263
1,2.64578,26.4578,6.52016,-6.32922
1,2.7993,27.993,5.85011,-5.64715
0.387332,2.49104,24.9104,7.25957,-6.49473
0.846966,2.52407,25.2407,5.36754,-4.92285
1,2.6705,26.705,5.42584,-3.51405
1,2.82539,28.2539,3.33171,-2.69822
1,2.98922,29.8922,7.0225,-2.16369
0.181331,2.50988,25.0988,8.21292,-7.53347
1,2.65542,26.5542,1.8485,-1.44592
1,2.80937,28.0937,3.20142,-1.36797
0.919388,2.90536,29.0536,3.1763,-3.04214
1,3.07374,30.7374,1.46077,-1.38958
1,3.25184,32.5184,1.285,-1.03272
0.797908,3.24954,32.4954,2.92683,-1.43073
1,3.43777,34.3777,2.7751,-2.40298
1,3.63687,36.3687,2.85094,-2.34214
1,3.84745,38.4745,2.1094,-1.88736
1,4.07018,40.7018,1.75265,-1.68966
1,4.30576,43.0576,1.29968,-1.13422
0.799644,4.3047,43.047,1.57931,-1.46026
1,4.55377,45.5377,1.88358,-1.31037
0.0709276,3.7071,37.071,2.81698,-2.72764
1,3.92161,39.2161,2.0795,-1.33935
0.636526,3.74449,37.4449,2.92712,-2.47483
1,3.96112,39.6112,2.36711,-1.85147
0.892882,4.06562,40.6562,4.77552,-2.25965
0.00347996,3.24776,32.4776,6.44748,-5.22167
1,3.43564,34.3564,4.74633,-3.60029
0.397666,3.06708,30.6708,7.06382,-4.80768
1,3.24449,32.4449,4.56493,-4.3836
1,3.43212,34.3212,3.59389,-3.34796
1,3.63057,36.3057,7.58434,-2.71882
1,3.84044,38.4044,2.56132,-1.60366
1,4.06241,40.6241,1.88045,-1.4894
0.845744,4.1145,41.145,3.75387,-1.82444
0.000888503,3.28507,32.8507,7.99531,-7.34734
1,3.47493,34.7493,2.89591,-2.40525
0.0735756,2.83195,28.3195,5.16137,-5.04073
1,2.99564,29.9564,4.8945,-3.75084
0.267886,2.57871,25.7871,6.2309,-5.17222
0.341472,2.26633,22.6633,4.90179,-4.42916
0.406407,2.02857,20.2857,4.7426,-3.75532
0.945077,2.11294,21.1294,4.68575,-4.44259
0.978978,2.22189,22.2189,8.39126,-4.6404
0.372909,1.9702,19.702,8.24922,-7.90785
1,2.08407,20.8407,4.60503,-4.47257
0.91881,2.15473,21.5473,5.28251,-4.60061
1,2.27922,22.7922,3.41847,-2.89377
1,2.41087,24.1087,5.19861,-2.29346
0.609967,2.28524,22.8524,4.73565,-4.59554
1,2.41722,24.1722,1.21621,-1.06874
0.952113,2.5226,25.226,2.75794,-1.26337
0.683639,2.44121,24.4121,3.61991,-2.80009
0.775386,2.42416,24.2416,2.63352,-2.46379
0.98586,2.55392,25.5392,1.75905,-1.57421
0.987869,2.69212,26.9212,1.61812,-1.60906
1,2.84745,28.4745,5.11522,-1.11578
0.420331,2.5591,25.591,10.2075,-5.50483
1,2.70674,27.0674,6.13262,-5.20992
0.832867,2.73158,27.3158,3.25418,-3.01461
0.743895,2.68861,26.8861,2.49711,-2.37088
1,2.84366,28.4366,3.78859,-2.20665
1,3.00762,30.0762,1.73318,-1.21964
0.971999,3.15608,31.5608,2.63828,-1.28509
1,3.33798,33.3798,5.16121,-1.35088
0.144649,2.77675,27.7675,5.02012,-4.3927
1,2.93679,29.3679,2.11442,-1.42668
0.531352,2.72321,27.2321,2.12892,-1.97496
0.840927,2.7544,27.544,4.03397,-2.23656
0.701744,2.67923,26.7923,3.99523,-2.18793
0.705357,2.60876,26.0876,5.45286,-4.06005
1,2.75907,27.5907,4.32601,-3.58177
0.926758,2.85865,28.5865,4.7518,-4.07972
1,3.02329,30.2329,4.78659,-3.73402
1,3.19738,31.9738,4.12779,-3.51524
1,3.38145,33.8145,6.39583,-2.50603
0.0786944,2.76191,27.6191,6.0164,-5.73401
1,2.92092,29.2092,2.39144,-1.73311
1,3.08906,30.8906,2.34968,-1.47776
1,3.26683,32.6683,1.67011,-1.56915
1,3.4548,34.548,2.6049,-1.24951
1,3.65355,36.5355,2.1459,-1.18984
0.160602,3.05378,30.5378,4.11488,-3.75882
1,3.22946,32.2946,1.62252,-1.05998
0.951259,3.36889,33.6889,2.0785,-1.13486
0.388182,3.00142,30.0142,4.65327,-2.76183
1,3.17404,31.7404,4.72107,-3.32785
0.691901,3.07902,30.7902,5.87313,-4.75964
1,3.25606,32.5606,3.97602,-3.87482
1,3.44325,34.4325,2.66295,-2.14939
0.916821,3.55732,35.5732,2.62718,-2.61207
0.681484,3.44078,34.4078,4.94322,-2.39042
0.060593,2.79704,27.9704,7.38674,-5.03659
1,2.95781,29.5781,2.53964,-2.49414
1,3.12779,31.2779,1.67697,-1.61307
1,3.30751,33.0751,3.86803,-1.3347
0.299847,2.87514,28.7514,2.23074,-1.70159
1,3.04033,30.4033,3.85699,-1.74213
1,3.21498,32.1498,3.51238,-3.33285
1,3.39961,33.9961,2.82,-2.58775
0.119023,2.80958,28.0958,3.42645,-3.28412
1,2.97095,29.7095,3.04153,-2.4554
1,3.14154,31.4154,3.56797,-1.44384
1,3.3219,33.219,3.49594,-2.62064
0.185989,2.79747,27.9747,6.19298,-4.40606
1,2.95807,29.5807,2.87268,-1.68796
0.567717,2.77177,27.7177,9.6722,-2.43578
0.274797,2.39303,23.9303,7.90545,-6.25477
1,2.53041,25.3041,4.7852,-1.64047
0.376866,2.24796,22.4796,6.05529,-5.38674
1,2.377,23.77,2.02769,-1.98695
1,2.51342,25.1342,2.01386,-1.83599
1,2.65765,26.5765,3.84863,-1.70792
1,2.81011,28.1011,6.48733,-2.84002
1,2.9713,29.713,5.57802,-5.43409
0.118402,2.4559,24.559,4.41026,-3.74724
0.10063,2.01992,20.1992,2.81616,-2.04095
0.0380794,1.63263,16.3263,6.10496,-5.9929
1,1.72633,17.2633,5.91626,-5.53972
0.963687,1.80697,18.0697,6.41611,-5.51369
1,1.91063,19.1063,6.44124,-6.18895
1,2.02022,20.2022,4.96879,-4.77997
1,2.13608,21.3608,9.25713,-3.04838
1,2.25855,22.5855,4.12761,-3.89632
1,2.38802,23.8802,3.75012,-3.3483
1,2.52488,25.2488,8.82328,-1.73436
0.170871,2.11816,21.1816,8.33061,-8.09516
1,2.23956,22.3956,1.67473,-1.16783
0.965192,2.345,23.45,1.67163,-1.28224
0.975919,2.46275,24.6275,3.07275,-1.40523
0.800534,2.4629,24.629,3.89515,-2.69588
1,2.60396,26.0396,3.69337,-2.43962
0.749082,2.56701,25.6701,4.45681,-3.32247
0.614328,2.43726,24.3726,2.57495,-1.81049
0.343765,2.14594,21.4594,3.57914,-2.65078
0.504592,1.97613,19.7613,5.53488,-3.83291
1,2.0893,20.893,5.38156,-4.60629
1,2.20893,22.0893,6.72128,-3.74874
1,2.33538,23.3538,4.85379,-4.49834
1,2.46904,24.6904,3.32403,-3.25289
1,2.61033,26.1033,3.64433,-3.07452
0.7315,2.56074,25.6074,2.69483,-2.33222
1,2.70723,27.0723,2.79742,-1.85263
0.758617,2.67594,26.7594,6.7415,-1.97166
0.446251,2.4246,24.246,5.83012,-5.02085
1,2.56328,25.6328,4.39199,-2.45867
1,2.70986,27.0986,5.79465,-3.97018
1,2.86479,28.6479,2.72344,-1.57683
0.682674,2.77243,27.7243,2.87866,-2.47942
1,2.9309,29.309,5.08746,-1.49489
0.242629,2.50938,25.0938,7.17671,-6.46095
1,2.65281,26.5281,4.74143,-4.67177
0.85296,2.69195,26.9195,5.3609,-4.11045
0.122779,2.22931,22.2931,7.55736,-6.50393
1,2.35672,23.5672,6.53564,-5.0018
1,2.49139,24.9139,5.7944,-2.54299
