"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"67","tmb",17,0.98,"diag",0.0113669120973821,28,122.679883003235,188.890444040298,166.484250438999,867.488340439221,1000,157.657369659907,0.999001181225099,1.00484858049381,0.999804314551473,0.881379951669133,"sslog"
"68","admb",17,0.98,"diag",0.0107868,28,NA,28.5499999999956,409.586431618355,1000,1000,378.290103522291,0.999001394611012,1.00370565530095,0.999441520366185,14.3462848202598,"sslog"
"69","stan",18,0.98,"diag",0.0111586530683415,28,4.985,8.328,241.623407252881,1000,1000,279.176268867509,0.999005127862711,1.00641134625933,0.999696461694642,29.0133774319022,"sslog"
"70","tmbstan",18,0.98,"diag",0.0125352025981713,28,7.048,10.642,228.510613722033,798.937257527841,1000,217.33857283444,0.999001059611069,1.01610389243414,0.999385103358082,21.4725252510837,"sslog"
"71","tmb",18,0.98,"diag",0.0110518463395355,28,127.151849985123,200.81414103508,322.573788616772,1000,1000,306.845042034397,0.999003608768737,1.01029519837518,0.999674180516164,1.60633004704794,"sslog"
"72","admb",18,0.98,"diag",0.0098226,28,NA,25.1999999999971,241.348454581335,1000,1000,284.120932498751,0.999000887227147,1.00124539197778,0.999285552763148,9.57731962624454,"sslog"
"73","stan",19,0.98,"diag",0.0118435896099826,28,3.953,6.609,300.275934713856,822.537653711452,1000,310.287401058303,0.999004721128638,1.00557241138646,0.999595091412861,45.4343977475952,"sslog"
"74","tmbstan",19,0.98,"diag",0.013338885847387,28,5.156,8.096,223.05712026362,1000,1000,217.74195035259,0.998999571231673,1.00578487390166,0.999578302404619,27.5515217716922,"sslog"
"75","tmb",19,0.98,"diag",0.0122448074182458,28,109.934147119522,164.876924037933,225.571210253112,790.528291104987,1000,239.11470656722,0.99899950831277,1.00856049169761,0.999931327173338,1.36811874414406,"sslog"
"76","admb",19,0.98,"diag",0.0120089,28,NA,24.8899999999994,196.962510889694,878.083659456159,1000,227.913209461622,0.998999618458773,1.01031159750365,0.999627084471543,7.91331903936114,"sslog"
"77","stan",20,0.98,"diag",0.00672371446244946,28,4.517,8.704,107.504567503249,1000,1000,90.334511889133,0.998999515218476,1.00290354759654,0.999428038352968,12.3511681414579,"sslog"
"78","tmbstan",20,0.98,"diag",0.0112779511579575,28,5.578,9.924,231.331258120845,992.531113585366,1000,336.794795958207,0.998999702943922,1.01057756802723,0.999666885361718,23.3102839702585,"sslog"
"79","tmb",20,0.98,"diag",0.0121225777012954,28,114.466178894043,168.302612066269,217.768341251308,849.117213302311,1000,219.276602515733,0.998999594688112,1.01353785416882,0.999574734499901,1.29390945617387,"sslog"
"80","admb",20,0.98,"diag",0.0106582,28,NA,26.3899999999994,356.595103089059,1000,1000,379.652373023281,0.998999718160089,1.00190361436304,0.999190441233137,13.5125086430112,"sslog"
"81","stan",21,0.98,"diag",0.0105588097976655,28,4.641,8.219,171.053658202282,1000,1000,202.52908380746,0.999006003099144,1.00523049317836,0.999537563810431,20.81197934083,"sslog"
"82","tmbstan",21,0.98,"diag",0.0112574527910579,28,7.313,11.672,197.581079882268,1000,1000,210.209960981678,0.999008162810932,1.00336853060114,0.999324119958212,16.9277827178091,"sslog"
"83","tmb",21,0.98,"diag",0.0126666452802735,28,130.137821912766,179.082712888718,166.638814887373,921.57921183477,1000,231.92372625077,0.999003155086955,1.01358272221946,1.00009205947355,0.930513125468023,"sslog"
"84","admb",21,0.98,"diag",0.0138091,28,NA,23.4399999999951,247.734904141051,1000,1000,231.57766624191,0.998999597408201,1.00464442087233,0.999153985088866,10.5688952278628,"sslog"
"85","stan",22,0.98,"diag",0.0147663034567919,28,4.469,6.532,323.526403692526,1000,1000,297.12444087567,0.998999832437395,1.00648713126597,0.999139410100683,49.5294555561124,"sslog"
"86","tmbstan",22,0.98,"diag",0.0137169806742399,28,6.437,9.347,163.431780332548,1000,1000,214.649363190027,0.998999508833572,1.00903297476372,0.999409312768913,17.4849449376857,"sslog"
"87","tmb",22,0.98,"diag",0.0134842233397284,28,120.121861934662,165.576271057129,179.651954127092,1000,1000,208.526399241821,0.998999791156191,1.00472892636249,0.999520693185572,1.0850102673535,"sslog"
"88","admb",22,0.98,"diag",0.0114169,28,NA,23.7300000000032,235.998675178821,840.947704262702,1000,249.837100357173,0.998999653374716,1.00280833495842,0.999375452392518,9.94516119590346,"sslog"
"89","stan",23,0.98,"diag",0.0107778563385039,28,3.953,7.422,187.610670753493,1000,1000,199.102487838075,0.999000676808193,1.00859509161493,0.99947484876174,25.2776435938417,"sslog"
"90","tmbstan",23,0.98,"diag",0.0158499177300129,28,5.641,8.503,193.153451004391,1000,1000,167.926159680762,0.998999517416552,1.00260693542155,0.999647400541486,22.7159180294474,"sslog"
"91","tmb",23,0.98,"diag",0.0126110711599793,28,106.69965004921,155.330855846405,199.896069415739,909.422081717227,1000,190.049519302654,0.999000899503675,1.00206158617594,0.999353432163036,1.28690509252972,"sslog"
"92","admb",23,0.98,"diag",0.0110218,28,NA,24.0800000000017,383.700739426251,1000,1000,387.329520583442,0.99900081271685,1.01234273672926,0.999331402573482,15.9344160891289,"sslog"
"93","stan",24,0.98,"diag",0.0110980629878045,28,4.55,7.753,316.873906811262,955.659989238693,1000,343.526511389857,0.999000903305393,1.00807843617582,1.00035958698455,40.8711346332081,"sslog"
"94","tmbstan",24,0.98,"diag",0.0107695992238502,28,5.234,10.203,385.961114752262,1000,1000,360.346337591229,0.999000075292717,1.0008608314752,0.99936601163932,37.8281990348194,"sslog"
"95","tmb",24,0.98,"diag",0.0118581963619144,28,144.17263007164,204.647489070892,241.659426299181,804.332438102428,1000,232.614698179782,0.998999541551044,1.00891619560633,0.999650810657127,1.18085703077191,"sslog"
"96","admb",24,0.98,"diag",0.0105388,28,NA,24.5400000000009,269.137560071412,1000,1000,325.932525019243,0.999001751533404,1.00572936856823,0.999558257933319,10.967300736406,"sslog"
"97","stan",25,0.98,"diag",0.00562826262101077,28,4.407,10.36,388.584640444943,954.570429303838,1000,379.649279130495,0.999014444731166,1.00599111920362,0.999456120975955,37.508169927118,"sslog"
"98","tmbstan",25,0.98,"diag",0.010216221413457,28,6.657,11.813,349.278333362363,1000,1000,360.699983281901,0.999002930012435,1.00161174175534,0.999475916715822,29.5672846323849,"sslog"
"99","tmb",25,0.98,"diag",0.00947256809566662,28,136.238006830215,220.873580932617,201.095670132833,1000,1000,266.958307808552,0.999000791419993,1.0050676863799,0.999315714901365,0.910455968901878,"sslog"
"100","admb",25,0.98,"diag",0.0109865,28,NA,24.3199999999997,302.469014267176,1000,1000,383.960142894643,0.998999615919554,1.00699585768511,0.999661889498321,12.4370482840123,"sslog"
"101","stan",26,0.98,"diag",0.0115796114733175,28,4.267,7.127,271.958055992836,765.893346103598,1000,255.310430938227,0.999000551832216,1.00508583469886,0.999428712406631,38.158840464829,"sslog"
"102","tmbstan",26,0.98,"diag",0.00998618298548671,28,6.532,11.923,362.707964458112,1000,1000,336.593804151859,0.999000529943882,1.01806263566305,0.99941389194638,30.4208642504497,"sslog"
"103","tmb",26,0.98,"diag",0.0135613197683085,28,107.492693185806,153.579144954681,213.953651773012,1000,1000,188.794097971582,0.999002434731897,1.00272917775493,0.999305383514154,1.39311657084786,"sslog"
"104","admb",26,0.98,"diag",0.0128183,28,NA,22.3399999999965,243.452864342115,891.792798130927,1000,240.543752936481,0.99900047271905,1.00369807683834,0.999566800436157,10.8976215014392,"sslog"
"105","stan",27,0.98,"diag",0.0117440999453518,28,4.157,6.938,334.89600112148,800.507844685491,1000,294.373803150997,0.998999631043669,1.00554080040107,1.00005788801001,48.2698185531104,"sslog"
"106","tmbstan",27,0.98,"diag",0.0123988798162454,28,6.203,9.453,303.070082081266,1000,1000,295.207580799381,0.99900063854663,1.00420690622868,0.999891502440091,32.0607301471772,"sslog"
"107","tmb",27,0.98,"diag",0.0145258094613941,28,109.075822114944,153.769566059113,251.863081945739,1000,1000,258.599246661291,0.999003600343084,1.01376255337683,0.999521756802165,1.6379254256913,"sslog"
"108","admb",27,0.98,"diag",0.0114488,28,NA,24,262.029508641027,904.0347735604,1000,252.384941910027,0.999000871173404,1.0039469799546,0.999275964516529,10.9178961933761,"sslog"
"109","stan",28,0.98,"diag",0.0133469650595137,28,3.922,6.016,260.248561841718,1000,1000,248.008347410198,0.998999523007243,1.00267701066528,0.999428911111115,43.2594019018813,"sslog"
"110","tmbstan",28,0.98,"diag",0.0159209667104785,28,5.234,8.081,215.556365275846,1000,1000,264.192795959256,0.99900159825153,1.00651814282494,0.999201340584686,26.6744666843022,"sslog"
