"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"249","stan",3,2048,1000,0.817330777647048,0.8,0.248488329736338,0,0,15,15,0,"diag","zdiag"
"250","tmbstan",3,2048,1000,0.795611609154195,0.8,0.262687129440937,0,0,15,15,0,"diag","zdiag"
"251","tmb",3,2048,1000,0.804127478071407,0.8,0.251450837101884,0,0,15,15,0,"diag","zdiag"
"252","admb",3,2048,1000,0.803429589,0.8,0.238953,0,0,15,15,0,"diag","zdiag"
"253","stan",4,2048,1000,0.853034975977063,0.8,0.219694074645353,0,0,15,15,0,"diag","zdiag"
"254","tmbstan",4,2048,1000,0.86719288606253,0.8,0.20342807493788,0,0,2443.704,2535,1506.04912813638,"diag","zdiag"
"255","tmb",4,2048,1000,0.798354751018417,0.8,0.257354118410924,0,0,15,15,0,"diag","zdiag"
"256","admb",4,2048,1000,0.808799467,0.8,0.250825,0,0,15,15,0,"diag","zdiag"
"257","stan",5,2048,1000,0.85421815469041,0.8,0.219588680119091,0,0,15,15,0,"diag","zdiag"
"258","tmbstan",5,2048,1000,0.852817526558462,0.8,0.212694476529878,0,0,15,15,0,"diag","zdiag"
"259","tmb",5,2048,1000,0.807726773129646,0.8,0.240415217975163,0,0,15,15,0,"diag","zdiag"
"260","admb",5,2048,1000,0.799840985,0.8,0.252168,0,0,15,15,0,"diag","zdiag"
"261","stan",6,2048,1000,0.856333120098524,0.8,0.215737541121953,0,0,15,15,0,"diag","zdiag"
"262","tmbstan",6,2048,1000,0.859016602561166,0.8,0.217298246077055,0,0,15,15,0,"diag","zdiag"
"263","tmb",6,2048,1000,0.777442813057975,0.8,0.256257907308798,0,0,15,15,0,"diag","zdiag"
"264","admb",6,2048,1000,0.814635278,0.8,0.245745,0,0,15,15,0,"diag","zdiag"
"265","stan",7,2048,1000,0.849553526865714,0.8,0.227715632775193,0,0,15,15,0,"diag","zdiag"
"266","tmbstan",7,2048,1000,0.851024206303993,0.8,0.227283411244158,0,0,15,15,0,"diag","zdiag"
"267","tmb",7,2048,1000,0.815446296890864,0.8,0.24181293163235,0,0,15,15,0,"diag","zdiag"
"268","admb",7,2048,1000,0.80679778,0.8,0.247021,0,0,15,15,0,"diag","zdiag"
"269","stan",8,2048,1000,0.852968650592274,0.8,0.223220452428786,0,0,15,15,0,"diag","zdiag"
"270","tmbstan",8,2048,1000,0.841972254935687,0.8,0.231384579089151,0,0,15,15,0,"diag","zdiag"
"271","tmb",8,2048,1000,0.819919557897002,0.8,0.243816600059144,0,0,15,15,0,"diag","zdiag"
"272","admb",8,2048,1000,0.793208727,0.8,0.258528,0,0,15,15,0,"diag","zdiag"
"273","stan",9,2048,1000,0.845056291501688,0.8,0.230966734341104,0,0,15,15,0,"diag","zdiag"
"274","tmbstan",9,2048,1000,0.852901053529144,0.8,0.221786296514026,0,0,15,15,0,"diag","zdiag"
"275","tmb",9,2048,1000,0.799981778910318,0.8,0.248964990812081,0,0,15,15,0,"diag","zdiag"
"276","admb",9,2048,1000,0.818564885,0.8,0.232305,0,0,15,15,0,"diag","zdiag"
"277","stan",10,2048,1000,0.834901596522667,0.8,0.235967983175885,0,0,15,15,0,"diag","zdiag"
"278","tmbstan",10,2048,1000,0.819939232863125,0.8,0.239291086153179,0,0,15,15,0,"diag","zdiag"
"279","tmb",10,2048,1000,0.822579071327167,0.8,0.240787156268177,0,0,15,15,0,"diag","zdiag"
"280","admb",10,2048,1000,0.785301173,0.8,0.256578,0,0,15,15,0,"diag","zdiag"
