"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"242","tmbstan",1,0.9,"diag",0.0405884808323906,262,30.313,51.032,97.5398410842931,1000,1000,113.298391821141,0.998999499705021,1.02281008846866,0.999429641857863,1.91134662729842,"growth"
"243","tmb",1,0.9,"diag",0.147465618934319,262,106.45444393158,120.985877990723,119.367526630464,1000,1000,125.381136922395,0.998999526218935,1.02130161487483,0.99939585946843,0.986623634203133,"growth"
"244","admb",1,0.9,"diag",0.116815,262,NA,68.2800000000025,97.2706388688978,1000,1000,92.3528378718436,0.998999635081444,1.02937409524725,0.999554204780786,1.42458463486957,"growth"
"245","stan",2,0.9,"diag",0.0985227766840651,262,24.485,31.172,90.206270333403,1000,1000,101.749359034393,0.998999500369725,1.01129335594182,0.999439301110367,2.89382363446051,"growth"
"246","tmbstan",2,0.9,"diag",0.11481171831389,262,31.923,38.157,22.1466846867833,1000,1000,16.0722136867043,0.998999500743358,1.00715528414988,0.999356909147061,0.58040948415188,"growth"
"247","tmb",2,0.9,"diag",0.114046771983472,262,126.64221906662,142.861176013947,68.6025999330857,501.174147885485,1000,63.6133506164292,0.998999568212254,1.01352380487369,0.999669582070619,0.480204642347257,"growth"
"248","admb",2,0.9,"diag",0.127897,262,NA,64.7299999999996,52.3938924660364,1000,1000,43.8200158724146,0.998999524206332,1.03695880168232,0.999474331696476,0.809422098965499,"growth"
"249","stan",3,0.9,"diag",0.131772087595358,262,22.875,27.234,85.3946710826484,1000,1000,98.4107037212071,0.998999534951954,1.01734458575406,0.999441982120538,3.13559047817612,"growth"
"250","tmbstan",3,0.9,"diag",0.132620340270014,262,31.36,36.891,53.9368982718463,1000,1000,45.0074444811256,0.998999501386674,1.02216187018996,0.999487774925429,1.46206116049569,"growth"
"251","tmb",3,0.9,"diag",0.160498448324967,262,107.141991853714,121.423421859741,104.431729580937,1000,1000,113.218226251153,0.998999533286948,1.00839557469327,0.999459251774555,0.860062482027304,"growth"
"252","admb",3,0.9,"diag",0.159643,262,NA,63.1700000000019,140.906624137421,1000,1000,129.259630943316,0.998999504283699,1.00638624315222,0.999334838425878,2.23059401832225,"growth"
"253","stan",4,0.9,"diag",0.141243601393891,262,22.531,26.688,125.666832947361,1000,1000,125.309408208599,0.998999504869346,1.0088876829586,0.999393171433226,4.70873924413072,"growth"
"254","tmbstan",4,0.9,"diag",0.140010330782289,262,28.156,33.516,74.042100171123,1000,1000,85.8139109201473,0.998999594321479,1.00866343097599,0.999407491021667,2.2091568257287,"growth"
"255","tmb",4,0.9,"diag",0.132498857947618,262,104.782585859299,119.704651832581,73.6810200232851,1000,1000,62.39157888033,0.998999748272835,1.00828607630141,0.999428121684199,0.615523447880168,"growth"
"256","admb",4,0.9,"diag",0.130667,262,NA,66.6399999999994,80.954550427939,1000,1000,79.9077279097206,0.998999499615609,1.00929593527269,0.999329166284128,1.21480417809033,"growth"
"257","stan",5,0.9,"diag",0.12966062700068,262,22.485,27.063,86.5814736282311,1000,1000,81.2661510560463,0.998999500434755,1.00604352010396,0.999248905360925,3.1992563140905,"growth"
"258","tmbstan",5,0.9,"diag",0.119240652264788,262,31.251,37.626,44.6281247159169,1000,1000,82.8215961191993,0.998999507856579,1.04717103935741,0.999799490499036,1.18609803635563,"growth"
"259","tmb",5,0.9,"diag",0.126191114057563,262,122.235894918442,137.814234018326,56.1619168151378,1000,1000,49.842700442706,0.998999531039446,1.02454017449859,0.999667956784416,0.407518985358724,"growth"
"260","admb",5,0.9,"diag",0.156701,262,NA,66.3099999999977,60.8622221220638,1000,1000,116.960953973258,0.998999501683848,1.00494046803561,0.999242949866221,0.91784379614034,"growth"
"261","stan",6,0.9,"diag",0.115153964453893,262,25.251,30.235,77.3727481259456,1000,1000,95.9618372657046,0.998999503555883,1.00656788165567,0.999414560137785,2.55904574585565,"growth"
"262","tmbstan",6,0.9,"diag",0.113126695487193,262,32.594,38.813,50.193913011606,1000,1000,58.0343785650407,0.998999500049771,1.00697771364584,0.999475388473065,1.29322425505903,"growth"
"263","tmb",6,0.9,"diag",0.139784508331523,262,108.173236131668,122.689048051834,51.8776073722497,1000,1000,55.0125161262186,0.998999502714847,1.00968845682343,0.999310701980618,0.422838127738446,"growth"
"264","admb",6,0.9,"diag",0.146479,262,NA,72.010000000002,84.6286064709137,1000,1000,95.8436377863273,0.998999500479402,1.0052411507583,0.999309944983244,1.17523408513972,"growth"
"265","stan",7,0.9,"diag",0.115548952500086,262,21.391,26.281,54.5433148600639,1000,1000,63.9469290330847,0.998999507502861,1.02080521315864,0.999416134083683,2.07538962977299,"growth"
"266","tmbstan",7,0.9,"diag",0.11840073378403,262,31.938,38.267,61.7781338567262,1000,1000,85.7110197303655,0.998999590906695,1.00511800119958,0.999497505300514,1.61439710081078,"growth"
"267","tmb",7,0.9,"diag",0.142018008389044,262,116.282693147659,130.689126968384,104.984514679586,1000,1000,96.842018112901,0.998999531406252,1.00647440052488,0.999362717342224,0.803314836627412,"growth"
"268","admb",7,0.9,"diag",0.127276,262,NA,65.8400000000001,95.9179539363474,1000,1000,88.9065004677968,0.998999554068351,1.00618731959681,0.999443261699219,1.45683405128109,"growth"
"269","stan",8,0.9,"diag",0.108732775923204,262,23.625,28.891,28.7502511442232,1000,1000,39.590148379501,0.99899949964962,1.02932049980424,0.999687448087553,0.995128280233403,"growth"
"270","tmbstan",8,0.9,"diag",0.123504893833439,262,31.422,37.672,63.9160359421887,1000,1000,61.792428878957,0.998999508773692,1.06343425808918,0.999879772643088,1.69664567695341,"growth"
"271","tmb",8,0.9,"diag",0.11983581853253,262,114.642066955566,130.892271995544,77.5711581527673,1000,1000,73.9355241162669,0.998999520826745,1.00764316823489,0.999423443910253,0.592633598379343,"growth"
"272","admb",8,0.9,"diag",0.139381,262,NA,66.0500000000029,105.099024672649,1000,1000,92.1315321434222,0.998999534339784,1.00642295573101,0.999431043781918,1.59120400715585,"growth"
"273","stan",9,0.9,"diag",0.0811045668476665,262,22.906,30.969,77.7572746010734,1000,1000,86.0931288880624,0.998999541147357,1.00562291246447,0.999343952961861,2.51080999067046,"growth"
"274","tmbstan",9,0.9,"diag",0.101571280342724,262,32.297,39.938,45.8452277089543,1000,1000,48.1482142554363,0.998999508589282,1.00779328345945,0.99964287307275,1.14790995315124,"growth"
