"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"49","stan",1,0.8,"diag",0.367837728218083,256,2.51,2.988,243.320980295821,1000,1000,267.004675857283,0.998999515042152,1.02261482027388,0.999128201835661,81.4327243292575,"zdiag"
"50","tmbstan",1,0.8,"diag",0.397447650118041,256,6.245,23.08,377.284008890615,994.810046393217,1000,369.272373584481,0.998999521094647,1.00648006590546,0.999463596347748,16.3467941460405,"zdiag"
"51","tmb",1,0.8,"diag",0.457261226842306,256,19.2119579315186,20.7020208835602,384.985260872584,1000,1000,447.325153603751,0.998999513569053,1.00521474276134,0.999289749813153,18.5965062559814,"zdiag"
"52","admb",1,0.8,"diag",0.433749,256,NA,332.41,193.489503572503,1000,1000,184.964095010399,0.998999500748698,1.00824783733769,0.999480220719583,0.58208087474054,"zdiag"
"53","stan",2,0.8,"diag",0.349262564686169,256,2.172,2.422,391.334318267694,1000,1000,374.837075847086,0.998999500131103,1.00365573392378,0.999173508065795,161.57486303373,"zdiag"
"54","tmbstan",2,0.8,"diag",0.391205694488682,256,4.578,5.172,354.139573189108,1000,1000,321.665753401909,0.998999679175278,1.00480921390376,0.999211434453485,68.47246194685,"zdiag"
"55","tmb",2,0.8,"diag",0.451235964055876,256,19.4408090114594,20.7220630645752,348.477049975213,1000,1000,380.548292671731,0.998999525827376,1.00533977699301,0.999305708337766,16.8167160233646,"zdiag"
"56","admb",2,0.8,"diag",0.402039,256,NA,353.24,157.448191875012,1000,1000,250.999697258393,0.998999513852086,1.0080618067253,0.999301657939514,0.445725829110554,"zdiag"
"57","stan",3,0.8,"diag",0.374289795342621,256,2.374,2.642,357.974077420193,1000,1000,352.767629483502,0.998999500745836,1.02227907867619,0.999174693156981,135.493594784328,"zdiag"
"58","tmbstan",3,0.8,"diag",0.350753536731432,256,4.662,5.194,327.592582128728,1000,1000,325.892537089149,0.998999500320706,1.00166636024011,0.999230223531154,63.0713481187385,"zdiag"
"59","tmb",3,0.8,"diag",0.460562361604045,256,19.5315589904785,20.850702047348,440.209671726196,1000,1000,439.999240732335,0.99899949968518,1.00555489459011,0.999364847408035,21.1124628190726,"zdiag"
"60","admb",3,0.8,"diag",0.402173,256,NA,320.91,265.509556375089,1000,1000,243.873879766592,0.998999528879923,1.00222223356617,0.999245646215536,0.827364545745189,"zdiag"
"61","stan",4,0.8,"diag",0.350561597870206,256,2.601,2.867,220.874021777407,1000,1000,217.37538296954,0.998999504956686,1.00153757737171,0.999155267284302,77.0401192108152,"zdiag"
"62","tmbstan",4,0.8,"diag",0.362801462539421,256,4.472,5.018,300.885561915867,1000,1000,289.60341086762,0.998999500034267,1.00253050418682,0.999165059550221,59.9612518764183,"zdiag"
"63","tmb",4,0.8,"diag",0.450591978174921,256,18.5822730064392,19.848268032074,422.001664916666,1000,1000,452.097314479044,0.998999539174167,1.00452965624375,0.999239057444956,21.2613848339175,"zdiag"
"64","admb",4,0.8,"diag",0.399197,256,NA,352.76,244.528669686767,1000,1000,234.323407783889,0.998999542598898,1.00638328293386,0.999275178427359,0.6931870668068,"zdiag"
